15:03:41.935 [main] INFO  org.apache.hyracks.control.nc.NodeControllerService - Setting uncaught exception handler org.apache.hyracks.api.lifecycle.LifeCycleComponentManager@16414e40
18:38:48.459 [Executor-6:asterix_nc1] INFO  org.apache.asterix.transaction.management.service.logging.LogManager - Terminating LogFlusher thread ...
18:38:48.461 [Executor-6:asterix_nc1] INFO  org.apache.asterix.transaction.management.service.logging.LogManager - LogFlusher thread is terminated.
18:38:48.462 [Executor-6:asterix_nc1] INFO  org.apache.asterix.transaction.management.service.logging.LogManager - closing current log file with id(5)
18:38:48.464 [Executor-6:asterix_nc1] INFO  org.apache.asterix.transaction.management.service.logging.LogManager - Created log file data/red/txnlog\transaction_log_6
18:38:48.465 [Executor-6:asterix_nc1] INFO  org.apache.asterix.transaction.management.service.logging.LogManager - Deleted log file C:\Users\emm12\OneDrive - UW\Winter Quarter 2023\CSE414\HW7\asterix-server-0.9.6-binary-assembly\apache-asterixdb-0.9.6\opt\local\data\red\txnlog\transaction_log_5
18:38:48.524 [Executor-6:asterix_nc1] INFO  org.apache.asterix.transaction.management.service.logging.LogManager - initializing log anchor with log file Id: 6 at offset: 0
18:38:48.525 [Executor-6:asterix_nc1] INFO  org.apache.asterix.transaction.management.service.logging.LogManager - LogManager starts logging in LSN: 1610612736
18:38:48.525 [Executor-6:asterix_nc1] INFO  org.apache.asterix.transaction.management.service.recovery.CheckpointManager - Completed sharp checkpoint.
18:38:48.525 [Executor-6:asterix_nc1] INFO  org.apache.asterix.app.replication.message.RegistrationTasksResponseMessage - Completed startup task: { "class" : "CheckpointTask" }
18:38:48.526 [Executor-6:asterix_nc1] INFO  org.apache.asterix.app.replication.message.RegistrationTasksResponseMessage - Starting startup task: { "class" : "StartLifecycleComponentsTask" }
18:38:48.526 [Executor-6:asterix_nc1] INFO  org.apache.asterix.app.nc.task.StartLifecycleComponentsTask - Starting lifecycle components
18:38:48.526 [Executor-6:asterix_nc1] INFO  org.apache.asterix.app.nc.task.StartLifecycleComponentsTask - Coredump directory for NC is: data/red/coredump
18:38:48.526 [Executor-6:asterix_nc1] INFO  org.apache.hyracks.api.lifecycle.LifeCycleComponentManager - LifecycleComponentManager configured org.apache.hyracks.api.lifecycle.LifeCycleComponentManager@3549bca9
18:38:48.526 [Executor-6:asterix_nc1] INFO  org.apache.asterix.app.nc.task.StartLifecycleComponentsTask - Configured:org.apache.hyracks.api.lifecycle.LifeCycleComponentManager@3549bca9
18:38:48.529 [Executor-6:asterix_nc1] INFO  org.apache.asterix.app.replication.message.RegistrationTasksResponseMessage - Completed startup task: { "class" : "StartLifecycleComponentsTask" }
18:38:48.529 [Executor-6:asterix_nc1] INFO  org.apache.asterix.app.replication.message.RegistrationTasksResponseMessage - Starting startup task: { "class" : "ExportMetadataNodeTask", "export-stub" : true }
18:38:48.580 [Executor-6:asterix_nc1] INFO  org.apache.asterix.app.replication.message.RegistrationTasksResponseMessage - Completed startup task: { "class" : "ExportMetadataNodeTask", "export-stub" : true }
18:38:48.580 [Executor-6:asterix_nc1] INFO  org.apache.asterix.app.replication.message.RegistrationTasksResponseMessage - Starting startup task: { "class" : "BindMetadataNodeTask" }
18:38:48.662 [Executor-6:asterix_nc1] INFO  org.apache.asterix.app.replication.message.RegistrationTasksResponseMessage - Completed startup task: { "class" : "BindMetadataNodeTask" }
18:38:48.663 [Executor-6:asterix_nc1] INFO  org.apache.asterix.app.replication.message.RegistrationTasksResponseMessage - Starting startup task: { "class" : "UpdateNodeStatusTask" }
18:38:48.663 [Executor-6:asterix_nc1] INFO  org.apache.asterix.app.replication.message.RegistrationTasksResponseMessage - Completed startup task: { "class" : "UpdateNodeStatusTask" }
19:08:10.352 [org.apache.hyracks.api.rewriter.runtime.SuperActivity:JID:0.9:TAID:TID:ANID:ODID:2:0:0:0:0] WARN  org.apache.hyracks.dataflow.std.collectors.NonDeterministicChannelReader - Sender failed.. returning silently
19:08:10.353 [Executor-30:asterix_nc1:JID:0.9:TAID:TID:ANID:ODID:11:0:0:0:SuperActivityOperatorNodePushable] WARN  org.apache.hyracks.api.util.CleanupUtils - Failure closing a closeable resource of class 
org.apache.hyracks.api.exceptions.HyracksDataException: HYR0002: Error in processing tuple 0 in a frame (in line 9, at column 9)
	at org.apache.hyracks.api.exceptions.HyracksDataException.create(HyracksDataException.java:65) ~[hyracks-api-0.3.6.jar:0.3.6]
	at org.apache.hyracks.algebricks.runtime.operators.std.AssignRuntimeFactory$1.produceTuple(AssignRuntimeFactory.java:169) ~[algebricks-runtime-0.3.6.jar:0.3.6]
	at org.apache.hyracks.algebricks.runtime.operators.std.AssignRuntimeFactory$1.nextFrame(AssignRuntimeFactory.java:131) ~[algebricks-runtime-0.3.6.jar:0.3.6]
	at org.apache.hyracks.dataflow.common.comm.io.AbstractFrameAppender.write(AbstractFrameAppender.java:94) ~[hyracks-dataflow-common-0.3.6.jar:0.3.6]
	at org.apache.hyracks.algebricks.runtime.operators.base.AbstractOneInputOneOutputOneFramePushRuntime.flushAndReset(AbstractOneInputOneOutputOneFramePushRuntime.java:73) ~[algebricks-runtime-0.3.6.jar:0.3.6]
	at org.apache.hyracks.algebricks.runtime.operators.base.AbstractOneInputOneOutputOneFramePushRuntime.flushIfNotFailed(AbstractOneInputOneOutputOneFramePushRuntime.java:78) ~[algebricks-runtime-0.3.6.jar:0.3.6]
	at org.apache.hyracks.algebricks.runtime.operators.base.AbstractOneInputOneOutputOneFramePushRuntime.close(AbstractOneInputOneOutputOneFramePushRuntime.java:60) ~[algebricks-runtime-0.3.6.jar:0.3.6]
	at org.apache.hyracks.api.util.CleanupUtils.close(CleanupUtils.java:66) ~[hyracks-api-0.3.6.jar:0.3.6]
	at org.apache.hyracks.algebricks.runtime.operators.base.AbstractOneInputOneOutputOneFramePushRuntime.close(AbstractOneInputOneOutputOneFramePushRuntime.java:65) ~[algebricks-runtime-0.3.6.jar:0.3.6]
	at org.apache.hyracks.api.util.CleanupUtils.close(CleanupUtils.java:66) ~[hyracks-api-0.3.6.jar:0.3.6]
	at org.apache.hyracks.algebricks.runtime.operators.base.AbstractOneInputOneOutputOneFramePushRuntime.close(AbstractOneInputOneOutputOneFramePushRuntime.java:65) ~[algebricks-runtime-0.3.6.jar:0.3.6]
	at org.apache.hyracks.algebricks.runtime.operators.meta.AlgebricksMetaOperatorDescriptor$1.close(AlgebricksMetaOperatorDescriptor.java:161) ~[algebricks-runtime-0.3.6.jar:0.3.6]
	at org.apache.hyracks.api.util.CleanupUtils.close(CleanupUtils.java:66) ~[hyracks-api-0.3.6.jar:0.3.6]
	at org.apache.hyracks.storage.am.common.dataflow.IndexSearchOperatorNodePushable.close(IndexSearchOperatorNodePushable.java:296) ~[hyracks-storage-am-common-0.3.6.jar:0.3.6]
	at org.apache.hyracks.algebricks.runtime.operators.std.EmptyTupleSourceRuntimeFactory$1.close(EmptyTupleSourceRuntimeFactory.java:61) ~[algebricks-runtime-0.3.6.jar:0.3.6]
	at org.apache.hyracks.algebricks.runtime.operators.meta.AlgebricksMetaOperatorDescriptor$SourcePushRuntime.initialize(AlgebricksMetaOperatorDescriptor.java:111) ~[algebricks-runtime-0.3.6.jar:0.3.6]
	at org.apache.hyracks.api.rewriter.runtime.SuperActivityOperatorNodePushable.lambda$runInParallel$0(SuperActivityOperatorNodePushable.java:228) ~[hyracks-api-0.3.6.jar:0.3.6]
	at java.util.concurrent.FutureTask.run(FutureTask.java:264) [?:?]
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1136) [?:?]
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:635) [?:?]
	at java.lang.Thread.run(Thread.java:833) [?:?]
Caused by: org.apache.asterix.runtime.exceptions.TypeMismatchException: ASX0037: Type mismatch: expected value of type object, but got the value of type array (in line 9, at column 9)
	at org.apache.asterix.runtime.evaluators.functions.records.FieldAccessByNameEvalFactory$1.evaluate(FieldAccessByNameEvalFactory.java:94) ~[asterix-runtime-0.9.6.jar:0.9.6]
	at org.apache.hyracks.algebricks.runtime.operators.std.AssignRuntimeFactory$1.produceTuple(AssignRuntimeFactory.java:162) ~[algebricks-runtime-0.3.6.jar:0.3.6]
	... 19 more
19:08:10.370 [Executor-30:asterix_nc1:JID:0.9:TAID:TID:ANID:ODID:11:0:0:0:SuperActivityOperatorNodePushable] WARN  org.apache.hyracks.api.util.CleanupUtils - Failure closing a closeable resource of class 
org.apache.hyracks.api.exceptions.HyracksDataException: HYR0002: Error in processing tuple 0 in a frame (in line 9, at column 9)
	at org.apache.hyracks.api.exceptions.HyracksDataException.create(HyracksDataException.java:65) ~[hyracks-api-0.3.6.jar:0.3.6]
	at org.apache.hyracks.algebricks.runtime.operators.std.AssignRuntimeFactory$1.produceTuple(AssignRuntimeFactory.java:169) ~[algebricks-runtime-0.3.6.jar:0.3.6]
	at org.apache.hyracks.algebricks.runtime.operators.std.AssignRuntimeFactory$1.nextFrame(AssignRuntimeFactory.java:131) ~[algebricks-runtime-0.3.6.jar:0.3.6]
	at org.apache.hyracks.dataflow.common.comm.io.AbstractFrameAppender.write(AbstractFrameAppender.java:94) ~[hyracks-dataflow-common-0.3.6.jar:0.3.6]
	at org.apache.hyracks.algebricks.runtime.operators.base.AbstractOneInputOneOutputOneFramePushRuntime.flushAndReset(AbstractOneInputOneOutputOneFramePushRuntime.java:73) ~[algebricks-runtime-0.3.6.jar:0.3.6]
	at org.apache.hyracks.algebricks.runtime.operators.base.AbstractOneInputOneOutputOneFramePushRuntime.flushIfNotFailed(AbstractOneInputOneOutputOneFramePushRuntime.java:78) ~[algebricks-runtime-0.3.6.jar:0.3.6]
	at org.apache.hyracks.algebricks.runtime.operators.base.AbstractOneInputOneOutputOneFramePushRuntime.close(AbstractOneInputOneOutputOneFramePushRuntime.java:60) ~[algebricks-runtime-0.3.6.jar:0.3.6]
	at org.apache.hyracks.api.util.CleanupUtils.close(CleanupUtils.java:66) ~[hyracks-api-0.3.6.jar:0.3.6]
	at org.apache.hyracks.algebricks.runtime.operators.base.AbstractOneInputOneOutputOneFramePushRuntime.close(AbstractOneInputOneOutputOneFramePushRuntime.java:65) ~[algebricks-runtime-0.3.6.jar:0.3.6]
	at org.apache.hyracks.api.util.CleanupUtils.close(CleanupUtils.java:66) ~[hyracks-api-0.3.6.jar:0.3.6]
	at org.apache.hyracks.algebricks.runtime.operators.base.AbstractOneInputOneOutputOneFramePushRuntime.close(AbstractOneInputOneOutputOneFramePushRuntime.java:65) ~[algebricks-runtime-0.3.6.jar:0.3.6]
	at org.apache.hyracks.algebricks.runtime.operators.meta.AlgebricksMetaOperatorDescriptor$1.close(AlgebricksMetaOperatorDescriptor.java:161) ~[algebricks-runtime-0.3.6.jar:0.3.6]
	at org.apache.hyracks.api.util.CleanupUtils.close(CleanupUtils.java:66) ~[hyracks-api-0.3.6.jar:0.3.6]
	at org.apache.hyracks.storage.am.common.dataflow.IndexSearchOperatorNodePushable.close(IndexSearchOperatorNodePushable.java:296) ~[hyracks-storage-am-common-0.3.6.jar:0.3.6]
	at org.apache.hyracks.algebricks.runtime.operators.std.EmptyTupleSourceRuntimeFactory$1.close(EmptyTupleSourceRuntimeFactory.java:61) ~[algebricks-runtime-0.3.6.jar:0.3.6]
	at org.apache.hyracks.algebricks.runtime.operators.meta.AlgebricksMetaOperatorDescriptor$SourcePushRuntime.initialize(AlgebricksMetaOperatorDescriptor.java:111) ~[algebricks-runtime-0.3.6.jar:0.3.6]
	at org.apache.hyracks.api.rewriter.runtime.SuperActivityOperatorNodePushable.lambda$runInParallel$0(SuperActivityOperatorNodePushable.java:228) ~[hyracks-api-0.3.6.jar:0.3.6]
	at java.util.concurrent.FutureTask.run(FutureTask.java:264) [?:?]
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1136) [?:?]
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:635) [?:?]
	at java.lang.Thread.run(Thread.java:833) [?:?]
Caused by: org.apache.asterix.runtime.exceptions.TypeMismatchException: ASX0037: Type mismatch: expected value of type object, but got the value of type array (in line 9, at column 9)
	at org.apache.asterix.runtime.evaluators.functions.records.FieldAccessByNameEvalFactory$1.evaluate(FieldAccessByNameEvalFactory.java:94) ~[asterix-runtime-0.9.6.jar:0.9.6]
	at org.apache.hyracks.algebricks.runtime.operators.std.AssignRuntimeFactory$1.produceTuple(AssignRuntimeFactory.java:162) ~[algebricks-runtime-0.3.6.jar:0.3.6]
	... 19 more
19:08:10.371 [Executor-30:asterix_nc1:JID:0.9:TAID:TID:ANID:ODID:11:0:0:0:SuperActivityOperatorNodePushable] WARN  org.apache.hyracks.api.util.CleanupUtils - Failure closing a closeable resource of class 
org.apache.hyracks.api.exceptions.HyracksDataException: HYR0002: Error in processing tuple 0 in a frame (in line 9, at column 9)
	at org.apache.hyracks.api.exceptions.HyracksDataException.create(HyracksDataException.java:65) ~[hyracks-api-0.3.6.jar:0.3.6]
	at org.apache.hyracks.algebricks.runtime.operators.std.AssignRuntimeFactory$1.produceTuple(AssignRuntimeFactory.java:169) ~[algebricks-runtime-0.3.6.jar:0.3.6]
	at org.apache.hyracks.algebricks.runtime.operators.std.AssignRuntimeFactory$1.nextFrame(AssignRuntimeFactory.java:131) ~[algebricks-runtime-0.3.6.jar:0.3.6]
	at org.apache.hyracks.dataflow.common.comm.io.AbstractFrameAppender.write(AbstractFrameAppender.java:94) ~[hyracks-dataflow-common-0.3.6.jar:0.3.6]
	at org.apache.hyracks.algebricks.runtime.operators.base.AbstractOneInputOneOutputOneFramePushRuntime.flushAndReset(AbstractOneInputOneOutputOneFramePushRuntime.java:73) ~[algebricks-runtime-0.3.6.jar:0.3.6]
	at org.apache.hyracks.algebricks.runtime.operators.base.AbstractOneInputOneOutputOneFramePushRuntime.flushIfNotFailed(AbstractOneInputOneOutputOneFramePushRuntime.java:78) ~[algebricks-runtime-0.3.6.jar:0.3.6]
	at org.apache.hyracks.algebricks.runtime.operators.base.AbstractOneInputOneOutputOneFramePushRuntime.close(AbstractOneInputOneOutputOneFramePushRuntime.java:60) ~[algebricks-runtime-0.3.6.jar:0.3.6]
	at org.apache.hyracks.api.util.CleanupUtils.close(CleanupUtils.java:66) ~[hyracks-api-0.3.6.jar:0.3.6]
	at org.apache.hyracks.algebricks.runtime.operators.base.AbstractOneInputOneOutputOneFramePushRuntime.close(AbstractOneInputOneOutputOneFramePushRuntime.java:65) ~[algebricks-runtime-0.3.6.jar:0.3.6]
	at org.apache.hyracks.api.util.CleanupUtils.close(CleanupUtils.java:66) ~[hyracks-api-0.3.6.jar:0.3.6]
	at org.apache.hyracks.algebricks.runtime.operators.base.AbstractOneInputOneOutputOneFramePushRuntime.close(AbstractOneInputOneOutputOneFramePushRuntime.java:65) ~[algebricks-runtime-0.3.6.jar:0.3.6]
	at org.apache.hyracks.algebricks.runtime.operators.meta.AlgebricksMetaOperatorDescriptor$1.close(AlgebricksMetaOperatorDescriptor.java:161) ~[algebricks-runtime-0.3.6.jar:0.3.6]
	at org.apache.hyracks.api.util.CleanupUtils.close(CleanupUtils.java:66) ~[hyracks-api-0.3.6.jar:0.3.6]
	at org.apache.hyracks.storage.am.common.dataflow.IndexSearchOperatorNodePushable.close(IndexSearchOperatorNodePushable.java:296) ~[hyracks-storage-am-common-0.3.6.jar:0.3.6]
	at org.apache.hyracks.algebricks.runtime.operators.std.EmptyTupleSourceRuntimeFactory$1.close(EmptyTupleSourceRuntimeFactory.java:61) ~[algebricks-runtime-0.3.6.jar:0.3.6]
	at org.apache.hyracks.algebricks.runtime.operators.meta.AlgebricksMetaOperatorDescriptor$SourcePushRuntime.initialize(AlgebricksMetaOperatorDescriptor.java:111) ~[algebricks-runtime-0.3.6.jar:0.3.6]
	at org.apache.hyracks.api.rewriter.runtime.SuperActivityOperatorNodePushable.lambda$runInParallel$0(SuperActivityOperatorNodePushable.java:228) ~[hyracks-api-0.3.6.jar:0.3.6]
	at java.util.concurrent.FutureTask.run(FutureTask.java:264) [?:?]
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1136) [?:?]
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:635) [?:?]
	at java.lang.Thread.run(Thread.java:833) [?:?]
Caused by: org.apache.asterix.runtime.exceptions.TypeMismatchException: ASX0037: Type mismatch: expected value of type object, but got the value of type array (in line 9, at column 9)
	at org.apache.asterix.runtime.evaluators.functions.records.FieldAccessByNameEvalFactory$1.evaluate(FieldAccessByNameEvalFactory.java:94) ~[asterix-runtime-0.9.6.jar:0.9.6]
	at org.apache.hyracks.algebricks.runtime.operators.std.AssignRuntimeFactory$1.produceTuple(AssignRuntimeFactory.java:162) ~[algebricks-runtime-0.3.6.jar:0.3.6]
	... 19 more
19:08:10.372 [org.apache.hyracks.api.rewriter.runtime.SuperActivity:JID:0.9:TAID:TID:ANID:ODID:11:0:0:0:0] WARN  org.apache.hyracks.control.nc.Task - Task failed with exception
org.apache.hyracks.api.exceptions.HyracksDataException: HYR0002: Error in processing tuple 0 in a frame (in line 9, at column 9)
	at org.apache.hyracks.api.exceptions.HyracksDataException.create(HyracksDataException.java:65) ~[hyracks-api-0.3.6.jar:0.3.6]
	at org.apache.hyracks.algebricks.runtime.operators.std.AssignRuntimeFactory$1.produceTuple(AssignRuntimeFactory.java:169) ~[algebricks-runtime-0.3.6.jar:0.3.6]
	at org.apache.hyracks.algebricks.runtime.operators.std.AssignRuntimeFactory$1.nextFrame(AssignRuntimeFactory.java:131) ~[algebricks-runtime-0.3.6.jar:0.3.6]
	at org.apache.hyracks.dataflow.common.comm.io.AbstractFrameAppender.write(AbstractFrameAppender.java:94) ~[hyracks-dataflow-common-0.3.6.jar:0.3.6]
	at org.apache.hyracks.algebricks.runtime.operators.base.AbstractOneInputOneOutputOneFramePushRuntime.flushAndReset(AbstractOneInputOneOutputOneFramePushRuntime.java:73) ~[algebricks-runtime-0.3.6.jar:0.3.6]
	at org.apache.hyracks.algebricks.runtime.operators.base.AbstractOneInputOneOutputOneFramePushRuntime.flushIfNotFailed(AbstractOneInputOneOutputOneFramePushRuntime.java:78) ~[algebricks-runtime-0.3.6.jar:0.3.6]
	at org.apache.hyracks.algebricks.runtime.operators.base.AbstractOneInputOneOutputOneFramePushRuntime.close(AbstractOneInputOneOutputOneFramePushRuntime.java:60) ~[algebricks-runtime-0.3.6.jar:0.3.6]
	at org.apache.hyracks.api.util.CleanupUtils.close(CleanupUtils.java:66) ~[hyracks-api-0.3.6.jar:0.3.6]
	at org.apache.hyracks.algebricks.runtime.operators.base.AbstractOneInputOneOutputOneFramePushRuntime.close(AbstractOneInputOneOutputOneFramePushRuntime.java:65) ~[algebricks-runtime-0.3.6.jar:0.3.6]
	at org.apache.hyracks.api.util.CleanupUtils.close(CleanupUtils.java:66) ~[hyracks-api-0.3.6.jar:0.3.6]
	at org.apache.hyracks.algebricks.runtime.operators.base.AbstractOneInputOneOutputOneFramePushRuntime.close(AbstractOneInputOneOutputOneFramePushRuntime.java:65) ~[algebricks-runtime-0.3.6.jar:0.3.6]
	at org.apache.hyracks.algebricks.runtime.operators.meta.AlgebricksMetaOperatorDescriptor$1.close(AlgebricksMetaOperatorDescriptor.java:161) ~[algebricks-runtime-0.3.6.jar:0.3.6]
	at org.apache.hyracks.api.util.CleanupUtils.close(CleanupUtils.java:66) ~[hyracks-api-0.3.6.jar:0.3.6]
	at org.apache.hyracks.storage.am.common.dataflow.IndexSearchOperatorNodePushable.close(IndexSearchOperatorNodePushable.java:296) ~[hyracks-storage-am-common-0.3.6.jar:0.3.6]
	at org.apache.hyracks.algebricks.runtime.operators.std.EmptyTupleSourceRuntimeFactory$1.close(EmptyTupleSourceRuntimeFactory.java:61) ~[algebricks-runtime-0.3.6.jar:0.3.6]
	at org.apache.hyracks.algebricks.runtime.operators.meta.AlgebricksMetaOperatorDescriptor$SourcePushRuntime.initialize(AlgebricksMetaOperatorDescriptor.java:111) ~[algebricks-runtime-0.3.6.jar:0.3.6]
	at org.apache.hyracks.api.rewriter.runtime.SuperActivityOperatorNodePushable.lambda$runInParallel$0(SuperActivityOperatorNodePushable.java:228) ~[hyracks-api-0.3.6.jar:0.3.6]
	at java.util.concurrent.FutureTask.run(FutureTask.java:264) ~[?:?]
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1136) [?:?]
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:635) [?:?]
	at java.lang.Thread.run(Thread.java:833) [?:?]
Caused by: org.apache.asterix.runtime.exceptions.TypeMismatchException: ASX0037: Type mismatch: expected value of type object, but got the value of type array (in line 9, at column 9)
	at org.apache.asterix.runtime.evaluators.functions.records.FieldAccessByNameEvalFactory$1.evaluate(FieldAccessByNameEvalFactory.java:94) ~[asterix-runtime-0.9.6.jar:0.9.6]
	at org.apache.hyracks.algebricks.runtime.operators.std.AssignRuntimeFactory$1.produceTuple(AssignRuntimeFactory.java:162) ~[algebricks-runtime-0.3.6.jar:0.3.6]
	... 19 more
19:08:10.373 [Worker:asterix_nc1] WARN  org.apache.hyracks.control.nc.work.NotifyTaskFailureWork - task TAID:TID:ANID:ODID:11:0:0:0 has failed
org.apache.hyracks.api.exceptions.HyracksDataException: HYR0002: Error in processing tuple 0 in a frame (in line 9, at column 9)
	at org.apache.hyracks.api.exceptions.HyracksDataException.create(HyracksDataException.java:65) ~[hyracks-api-0.3.6.jar:0.3.6]
	at org.apache.hyracks.algebricks.runtime.operators.std.AssignRuntimeFactory$1.produceTuple(AssignRuntimeFactory.java:169) ~[algebricks-runtime-0.3.6.jar:0.3.6]
	at org.apache.hyracks.algebricks.runtime.operators.std.AssignRuntimeFactory$1.nextFrame(AssignRuntimeFactory.java:131) ~[algebricks-runtime-0.3.6.jar:0.3.6]
	at org.apache.hyracks.dataflow.common.comm.io.AbstractFrameAppender.write(AbstractFrameAppender.java:94) ~[hyracks-dataflow-common-0.3.6.jar:0.3.6]
	at org.apache.hyracks.algebricks.runtime.operators.base.AbstractOneInputOneOutputOneFramePushRuntime.flushAndReset(AbstractOneInputOneOutputOneFramePushRuntime.java:73) ~[algebricks-runtime-0.3.6.jar:0.3.6]
	at org.apache.hyracks.algebricks.runtime.operators.base.AbstractOneInputOneOutputOneFramePushRuntime.flushIfNotFailed(AbstractOneInputOneOutputOneFramePushRuntime.java:78) ~[algebricks-runtime-0.3.6.jar:0.3.6]
	at org.apache.hyracks.algebricks.runtime.operators.base.AbstractOneInputOneOutputOneFramePushRuntime.close(AbstractOneInputOneOutputOneFramePushRuntime.java:60) ~[algebricks-runtime-0.3.6.jar:0.3.6]
	at org.apache.hyracks.api.util.CleanupUtils.close(CleanupUtils.java:66) ~[hyracks-api-0.3.6.jar:0.3.6]
	at org.apache.hyracks.algebricks.runtime.operators.base.AbstractOneInputOneOutputOneFramePushRuntime.close(AbstractOneInputOneOutputOneFramePushRuntime.java:65) ~[algebricks-runtime-0.3.6.jar:0.3.6]
	at org.apache.hyracks.api.util.CleanupUtils.close(CleanupUtils.java:66) ~[hyracks-api-0.3.6.jar:0.3.6]
	at org.apache.hyracks.algebricks.runtime.operators.base.AbstractOneInputOneOutputOneFramePushRuntime.close(AbstractOneInputOneOutputOneFramePushRuntime.java:65) ~[algebricks-runtime-0.3.6.jar:0.3.6]
	at org.apache.hyracks.algebricks.runtime.operators.meta.AlgebricksMetaOperatorDescriptor$1.close(AlgebricksMetaOperatorDescriptor.java:161) ~[algebricks-runtime-0.3.6.jar:0.3.6]
	at org.apache.hyracks.api.util.CleanupUtils.close(CleanupUtils.java:66) ~[hyracks-api-0.3.6.jar:0.3.6]
	at org.apache.hyracks.storage.am.common.dataflow.IndexSearchOperatorNodePushable.close(IndexSearchOperatorNodePushable.java:296) ~[hyracks-storage-am-common-0.3.6.jar:0.3.6]
	at org.apache.hyracks.algebricks.runtime.operators.std.EmptyTupleSourceRuntimeFactory$1.close(EmptyTupleSourceRuntimeFactory.java:61) ~[algebricks-runtime-0.3.6.jar:0.3.6]
	at org.apache.hyracks.algebricks.runtime.operators.meta.AlgebricksMetaOperatorDescriptor$SourcePushRuntime.initialize(AlgebricksMetaOperatorDescriptor.java:111) ~[algebricks-runtime-0.3.6.jar:0.3.6]
	at org.apache.hyracks.api.rewriter.runtime.SuperActivityOperatorNodePushable.lambda$runInParallel$0(SuperActivityOperatorNodePushable.java:228) ~[hyracks-api-0.3.6.jar:0.3.6]
	at java.util.concurrent.FutureTask.run(FutureTask.java:264) ~[?:?]
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1136) ~[?:?]
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:635) ~[?:?]
	at java.lang.Thread.run(Thread.java:833) ~[?:?]
Caused by: org.apache.asterix.runtime.exceptions.TypeMismatchException: ASX0037: Type mismatch: expected value of type object, but got the value of type array (in line 9, at column 9)
	at org.apache.asterix.runtime.evaluators.functions.records.FieldAccessByNameEvalFactory$1.evaluate(FieldAccessByNameEvalFactory.java:94) ~[asterix-runtime-0.9.6.jar:0.9.6]
	at org.apache.hyracks.algebricks.runtime.operators.std.AssignRuntimeFactory$1.produceTuple(AssignRuntimeFactory.java:162) ~[algebricks-runtime-0.3.6.jar:0.3.6]
	... 19 more
19:08:10.398 [Worker:asterix_nc1] INFO  org.apache.hyracks.control.nc.work.AbortTasksWork - Aborting Tasks: JID:0.9:[TAID:TID:ANID:ODID:11:0:0:0]
19:12:41.350 [Executor-34:asterix_nc1:JID:0.10:TAID:TID:ANID:ODID:12:0:0:0:SuperActivityOperatorNodePushable] WARN  org.apache.hyracks.api.util.CleanupUtils - Failure closing a closeable resource of class 
org.apache.asterix.runtime.exceptions.TypeMismatchException: ASX0037: Type mismatch: expected value of type array or multiset, but got the value of type object (in line 9, at column 23)
	at org.apache.asterix.runtime.unnestingfunctions.std.ScanCollectionDescriptor$ScanCollectionUnnestingFunctionFactory$1.init(ScanCollectionDescriptor.java:97) ~[asterix-runtime-0.9.6.jar:0.9.6]
	at org.apache.hyracks.algebricks.runtime.operators.std.UnnestRuntimeFactory$1.nextFrame(UnnestRuntimeFactory.java:117) ~[algebricks-runtime-0.3.6.jar:0.3.6]
	at org.apache.hyracks.dataflow.common.comm.io.AbstractFrameAppender.write(AbstractFrameAppender.java:94) ~[hyracks-dataflow-common-0.3.6.jar:0.3.6]
	at org.apache.hyracks.algebricks.runtime.operators.base.AbstractOneInputOneOutputOneFramePushRuntime.flushAndReset(AbstractOneInputOneOutputOneFramePushRuntime.java:73) ~[algebricks-runtime-0.3.6.jar:0.3.6]
	at org.apache.hyracks.algebricks.runtime.operators.base.AbstractOneInputOneOutputOneFramePushRuntime.flushIfNotFailed(AbstractOneInputOneOutputOneFramePushRuntime.java:78) ~[algebricks-runtime-0.3.6.jar:0.3.6]
	at org.apache.hyracks.algebricks.runtime.operators.base.AbstractOneInputOneOutputOneFramePushRuntime.close(AbstractOneInputOneOutputOneFramePushRuntime.java:60) ~[algebricks-runtime-0.3.6.jar:0.3.6]
	at org.apache.hyracks.algebricks.runtime.operators.meta.SubplanRuntimeFactory$SubplanPushRuntime.nextFrame(SubplanRuntimeFactory.java:186) ~[algebricks-runtime-0.3.6.jar:0.3.6]
	at org.apache.hyracks.algebricks.runtime.operators.meta.AlgebricksMetaOperatorDescriptor$1.nextFrame(AlgebricksMetaOperatorDescriptor.java:155) ~[algebricks-runtime-0.3.6.jar:0.3.6]
	at org.apache.hyracks.dataflow.common.comm.io.AbstractFrameAppender.write(AbstractFrameAppender.java:94) ~[hyracks-dataflow-common-0.3.6.jar:0.3.6]
